manga_id,title,type,score,scored_by,status,volumes,chapters,start_date,end_date,members,favorites,sfw,approved,real_start_date,real_end_date,genres,themes,demographics
100128,Yakusoku no Neverland,manga,8.17,150947,finished,20,181,2016-08-01,2020-06-15,298343,19555,True,True,2016-08-01,2020-06-15,"['Award Winning', 'Mystery', 'Sci-Fi', 'Suspense']","['Psychological', 'Survival']",['Shounen']
11514,Otoyomegatari,manga,8.56,15633,currently_publishing,,,2008-10-14,,68081,2536,True,True,2008-10-14,,"['Award Winning', 'Romance', 'Slice of Life']",['Historical'],['Seinen']
31,Lovely★Complex,manga,8.33,26919,finished,17,68,2001-08-13,2007-08-13,61151,2754,True,True,2001-08-13,2007-08-13,"['Award Winning', 'Comedy', 'Drama', 'Romance']",['School'],['Shoujo']
85,Azumanga Daioh,manga,8.36,23726,finished,4,69,1999-01-18,2002-03-21,49710,3325,True,True,1999-01-18,2002-03-21,"['Comedy', 'Slice of Life']","['CGDCT', 'School']",[]
436,Uzumaki,manga,8.17,118506,finished,3,19,1998-01-12,1999-08-30,211137,14156,True,True,1998-01-12,1999-08-30,"['Drama', 'Horror', 'Supernatural']",[],['Seinen']
3731,Solanin,manga,8.23,44836,finished,2,28,2005-06-30,2006-04-06,110284,5173,True,True,2005-06-30,2006-04-06,"['Drama', 'Slice of Life']",[],['Seinen']
756,Banana Fish,manga,8.62,13747,finished,19,110,1985-04-13,1994-03-12,52963,2258,True,True,1985-04-13,1994-03-12,"['Action', 'Adventure', 'Drama']",['Delinquents'],['Shoujo']
123992,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e: 2-nensei-hen,light_novel,8.87,12585,currently_publishing,,,2020-01-24,,32627,2080,True,True,2020-01-24,,['Drama'],"['Psychological', 'School']",[]
658,Mugen no Juunin,manga,8.43,17985,finished,30,207,1993-06-25,2012-12-25,77409,2895,True,True,1993-06-25,2012-12-25,"['Action', 'Adventure', 'Drama', 'Supernatural']","['Historical', 'Martial Arts', 'Samurai']",['Seinen']
124845,Sweet Home,manhwa,8.26,35996,finished,12,141,2017-10-12,2020-07-02,70231,2575,True,True,2017-10-12,2020-07-02,"['Action', 'Drama', 'Horror', 'Suspense']",['Gore'],[]
93516,SQ: Begin W/Your Name!,manhua,8.36,22380,finished,1,9,2015-10-05,2015-10-05,60058,2342,True,True,2015-10-05,2015-10-05,"['Comedy', 'Girls Love', 'Slice of Life']",['School'],[]
36413,Hinamatsuri,manga,8.47,16733,finished,19,117,2010-06-15,2020-07-15,51715,2012,True,True,2010-06-15,2020-07-15,"['Comedy', 'Supernatural']","['Childcare', 'Organized Crime']",['Seinen']
3008,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,manga,8.18,67072,finished,17,155,1995-11-28,1999-03-23,107391,5305,True,True,1995-11-28,1999-03-23,"['Action', 'Adventure']",['Organized Crime'],['Shounen']
135496,Dandadan,manga,8.27,33981,currently_publishing,,,2021-04-06,,107668,4262,True,True,2021-04-06,,"['Action', 'Comedy', 'Supernatural']",[],['Shounen']
61189,Mahoutsukai no Yome,manga,8.35,22634,currently_publishing,,,2013-11-30,,88843,3909,True,True,2013-11-30,,['Fantasy'],[],['Shounen']
14236,Love So Life,manga,8.31,24629,finished,17,111,2008-04-15,2015-07-18,58222,1832,True,True,2008-04-15,2015-07-18,"['Romance', 'Slice of Life']",['Childcare'],['Shoujo']
1061,Detective Conan,manga,8.29,28182,currently_publishing,,,1994-01-05,,57156,5558,True,True,1994-01-05,,"['Adventure', 'Award Winning', 'Comedy', 'Mystery']",['Detective'],['Shounen']
10552,Hoshi no Samidare,manga,8.35,21715,finished,10,65,2005-06-30,2010-08-30,56773,3227,True,True,2005-06-30,2010-08-30,"['Action', 'Supernatural', 'Suspense']",['Psychological'],['Seinen']
30079,Annarasumanara,manhwa,8.28,28032,finished,3,27,2010-07-02,2010-12-31,66263,2785,True,True,2010-07-02,2010-12-31,"['Drama', 'Mystery', 'Romance']","['Psychological', 'School']",['Seinen']
99007,"Komi-san wa, Comyushou desu.",manga,8.15,94995,currently_publishing,,,2016-05-18,,244546,12923,True,True,2016-05-18,,"['Award Winning', 'Comedy']","['Romantic Subtext', 'School']",['Shounen']
27231,Hirunaka no Ryuusei,manga,8.21,42215,finished,12,86,2011-05-20,2014-11-05,91227,5628,True,True,2011-05-20,2014-11-05,['Romance'],"['Love Polygon', 'School']",['Shoujo']
26736,Taiyou no Ie,manga,8.23,37459,finished,13,53,2010-04-24,2015-05-23,91070,3468,True,True,2010-04-24,2015-05-23,"['Award Winning', 'Drama', 'Romance']",[],['Shoujo']
104241,Mairimashita! Iruma-kun,manga,8.34,21328,currently_publishing,,,2017-03-02,,52893,3061,True,True,2017-03-02,,"['Comedy', 'Fantasy']","['Isekai', 'Mythology']",['Shounen']
838,Angel Densetsu,manga,8.3,23761,finished,15,89,1992-05-07,2000-02-05,54098,2184,True,True,1992-05-07,2000-02-05,"['Action', 'Comedy', 'Romance']","['Delinquents', 'Martial Arts', 'School']",['Shounen']
11054,Billy Bat,manga,8.47,15157,finished,20,165,2008-10-16,2016-08-18,58251,1973,True,True,2008-10-16,2016-08-18,"['Drama', 'Mystery', 'Supernatural']","['Detective', 'Historical', 'Psychological']",['Seinen']
24294,Ao Haru Ride,manga,8.14,91163,finished,13,53,2011-01-13,2015-02-13,181316,8805,True,True,2011-01-13,2015-02-13,['Romance'],['School'],['Shoujo']
93753,Vanitas no Karte,manga,8.5,14030,currently_publishing,,,2015-12-22,,60152,3395,True,True,2015-12-22,,"['Fantasy', 'Supernatural']","['Historical', 'Vampire']",['Shounen']
30315,Last Game,manga,8.18,45525,finished,11,66,2011-08-24,2016-06-24,98193,4106,True,True,2011-08-24,2016-06-24,"['Comedy', 'Romance']",[],['Shoujo']
13245,Chihayafuru,manga,8.56,13054,finished,50,252,2007-12-28,2022-08-01,43049,2495,True,True,2007-12-28,2022-08-01,"['Award Winning', 'Drama']","['Love Polygon', 'Strategy Game']",['Josei']
320,Gakuen Alice,manga,8.33,20229,finished,31,183,2002-09-05,2013-06-20,41472,3166,True,True,2002-09-05,2013-06-20,"['Comedy', 'Drama']","['Love Polygon', 'School', 'Super Power']",['Shoujo']
87610,Tensei shitara Slime Datta Ken,light_novel,8.49,14184,currently_publishing,,,2014-05-30,,36576,1981,True,True,2014-05-30,,['Fantasy'],"['Isekai', 'Reincarnation']",[]
48399,No Game No Life,light_novel,8.46,14957,currently_publishing,,,2012-04-25,,58364,2340,True,True,2012-04-25,,"['Comedy', 'Ecchi', 'Fantasy']","['Isekai', 'Strategy Game']",[]
72025,Kengan Ashura,manga,8.29,23024,finished,27,256,2012-04-18,2018-08-23,54102,2335,True,True,2012-04-18,2018-08-23,['Action'],['Martial Arts'],[]
45143,Kono Oto Tomare!,manga,8.68,11575,currently_publishing,,,2012-08-04,,39688,2412,True,True,2012-08-04,,['Drama'],"['Performing Arts', 'School']",['Shounen']
1630,JoJo no Kimyou na Bouken Part 2: Sentou Chouryuu,manga,8.15,61880,finished,7,69,1987-10-20,1989-03-14,100623,3325,True,True,1987-10-20,1989-03-14,"['Action', 'Adventure']","['Historical', 'Vampire']",['Shounen']
119022,Kage no Jitsuryokusha ni Naritakute!,manga,8.27,23431,currently_publishing,,,2018-12-26,,64483,2455,True,True,2018-12-26,,"['Action', 'Comedy', 'Fantasy']","['Isekai', 'Reincarnation']",[]
10010,Beelzebub,manga,8.14,61823,finished,28,250,2009-02-23,2015-03-13,113728,4989,True,True,2009-02-23,2015-03-13,"['Action', 'Comedy', 'Supernatural']","['Childcare', 'Delinquents', 'Mythology', 'School']",['Shounen']
29,Paradise Kiss,manga,8.3,20194,finished,5,48,1999-03-23,2003-03-22,49253,2474,True,True,1999-03-23,2003-03-22,"['Drama', 'Romance']","['School', 'Visual Arts']",['Josei']
141120,The Boxer,manhwa,8.41,14969,finished,,123,2019-12-04,2022-05-04,30418,1270,True,True,2019-12-04,2022-05-04,"['Drama', 'Sports']",['Combat Sports'],[]
91514,Kishuku Gakkou no Juliet,manga,8.24,25451,finished,16,121,2015-07-09,2019-09-04,56476,2677,True,True,2015-07-09,2019-09-04,"['Action', 'Comedy', 'Romance']",['School'],['Shounen']
9699,Doukyuusei,manga,8.31,17981,finished,1,6,2006-07-25,2007-07-27,37359,1410,True,True,2006-07-25,2007-07-27,"['Boys Love', 'Slice of Life']",['School'],[]
3083,Suzumiya Haruhi Series,light_novel,8.59,11386,currently_publishing,,,2003-06-06,,36721,1855,True,True,2003-06-06,,"['Comedy', 'Drama', 'Sci-Fi', 'Supernatural']",['School'],[]
47,Katekyo Hitman Reborn!,manga,8.12,65959,finished,42,411,2004-05-24,2012-11-12,120399,9685,True,True,2004-05-24,2012-11-12,"['Action', 'Comedy']","['Organized Crime', 'School', 'Super Power']",['Shounen']
6520,Hana to Akuma,manga,8.29,19336,finished,10,60,2007-10-20,2010-11-20,43617,1656,True,True,2007-10-20,2010-11-20,"['Fantasy', 'Romance']","['Historical', 'Mythology']",['Shoujo']
53,Yuu☆Yuu☆Hakusho,manga,8.2,29965,finished,19,176,1990-11-20,1994-07-12,66008,2672,True,True,1990-11-20,1994-07-12,"['Action', 'Award Winning', 'Comedy', 'Drama', 'Supernatural']",[],['Shounen']
75989,Boku no Hero Academia,manga,8.09,207623,currently_publishing,,,2014-07-07,,424581,27809,True,True,2014-07-07,,['Action'],"['School', 'Super Power']",['Shounen']
564,Gantz,manga,8.1,108770,finished,37,383,2000-07-13,2013-06-20,223505,17826,True,True,2000-07-13,2013-06-20,"['Action', 'Drama', 'Horror', 'Sci-Fi', 'Supernatural']","['Gore', 'Psychological', 'Survival']",['Seinen']
112589,Tonikaku Kawaii,manga,8.2,29400,currently_publishing,,,2018-02-14,,80507,3493,True,True,2018-02-14,,"['Comedy', 'Romance']",[],['Shounen']
3299,Ookami to Koushinryou,manga,8.45,13168,finished,16,108,2007-09-27,2017-12-27,39421,2078,True,True,2007-09-27,2017-12-27,"['Adventure', 'Drama', 'Fantasy', 'Romance', 'Supernatural']","['Adult Cast', 'Historical']",['Seinen']
1859,Natsume Yuujinchou,manga,8.66,10647,currently_publishing,,,2003-06-10,,42382,2114,True,True,2003-06-10,,"['Drama', 'Supernatural']",['Iyashikei'],['Shoujo']
11,Naruto,manga,8.07,264788,finished,72,700,1999-09-21,2014-11-10,402677,43311,True,True,1999-09-21,2014-11-10,"['Action', 'Adventure', 'Fantasy']",['Martial Arts'],['Shounen']
11327,One Outs,manga,8.56,11155,finished,20,175,1998-11-14,2006-08-15,32311,1276,True,True,1998-11-14,2006-08-15,['Sports'],"['Adult Cast', 'Psychological', 'Team Sports']",['Seinen']
119072,Here U Are,manhua,8.45,12857,finished,,156,2017-11-22,2020-12-15,25982,1372,True,True,2017-11-22,2020-12-15,"['Boys Love', 'Drama', 'Slice of Life']",['School'],[]
70259,Mushoku Tensei: Isekai Ittara Honki Dasu,manga,8.14,42188,currently_publishing,,,2014-05-02,,103573,3920,True,True,2014-05-02,,['Fantasy'],"['Isekai', 'Reincarnation']",['Seinen']
93972,Totsukuni no Shoujo,manga,8.32,15968,finished,11,53,2015-09-05,2021-03-05,70175,2708,True,True,2015-09-05,2021-03-05,['Fantasy'],[],['Shounen']
112922,Gokushufudou,manga,8.14,41389,currently_publishing,,,2018-02-23,,121415,3499,True,True,2018-02-23,,['Comedy'],"['Adult Cast', 'Organized Crime']",[]
144267,Kaoru Hana wa Rin to Saku,manga,8.6,10627,currently_publishing,,,2021-10-21,,34373,1469,True,True,2021-10-21,,"['Drama', 'Romance']",['School'],[]
58027,Tsurezure Children,manga,8.23,21982,finished,12,212,2014-08-09,2018-07-11,56198,1817,True,True,2014-08-09,2018-07-11,"['Comedy', 'Romance']",['School'],['Shounen']
4571,Akagami no Shirayuki-hime,manga,8.24,20537,currently_publishing,,,2006-08-10,,68234,2829,True,True,2006-08-10,,"['Drama', 'Fantasy', 'Romance']",[],['Shoujo']
908,Soul Eater,manga,8.09,80498,finished,25,117,2003-06-24,2013-08-12,181669,10041,True,True,2003-06-24,2013-08-12,"['Action', 'Fantasy', 'Supernatural']",[],['Shounen']
85781,Dungeon Meshi,manga,8.38,13538,currently_publishing,,,2014-02-15,,54689,2395,True,True,2014-02-15,,"['Comedy', 'Fantasy', 'Gourmet']",[],['Seinen']
57,Hanazakari no Kimitachi e,manga,8.29,16858,finished,23,148,1996-08-20,2004-08-20,35346,1924,True,True,1996-08-20,2004-08-20,"['Comedy', 'Drama', 'Romance']","['Crossdressing', 'Love Polygon', 'School']",['Shoujo']
110485,Shuumatsu no Walküre,manga,8.11,53967,currently_publishing,,,2017-11-25,,127908,5640,True,True,2017-11-25,,"['Action', 'Fantasy']",['Mythology'],['Seinen']
7458,Death Note Another Note: Los Angeles BB Renzoku Satsujin Jiken,novel,8.3,16089,finished,1,7,2006-08-01,2006-08-01,34316,888,True,True,2006-08-01,2006-08-01,['Mystery'],[],[]
13702,Tonari no Kaibutsu-kun,manga,8.12,45433,finished,13,55,2008-08-23,2013-11-22,105258,3518,True,True,2008-08-23,2013-11-22,"['Comedy', 'Romance']",['School'],['Shoujo']
443,Mars,manga,8.33,14754,finished,15,59,1996-01-13,2000-11-13,33588,1967,True,True,1996-01-13,2000-11-13,"['Drama', 'Romance']",['Psychological'],['Shoujo']
102256,Ao Ashi,manga,8.6,10268,currently_publishing,,,2015-01-05,,25413,1431,True,True,2015-01-05,,"['Award Winning', 'Sports']",['Team Sports'],['Seinen']
92,Bishoujo Senshi Sailor Moon,manga,8.2,23256,finished,18,61,1991-12-28,1997-02-03,52075,4413,True,True,1991-12-28,1997-02-03,"['Award Winning', 'Drama', 'Fantasy', 'Romance']",['Mahou Shoujo'],['Shoujo']
107562,Kusuriya no Hitorigoto,manga,8.46,11644,currently_publishing,,,2017-05-25,,43273,1778,True,True,2017-05-25,,"['Drama', 'Mystery']","['Historical', 'Medical']",['Seinen']
25096,Gin no Saji,manga,8.33,14569,finished,15,131,2011-04-06,2019-11-27,39693,1523,True,True,2011-04-06,2019-11-27,"['Award Winning', 'Comedy', 'Drama']",['School'],['Shounen']
872,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,manga,8.1,55018,finished,16,152,1989-03-20,1992-04-14,92842,3332,True,True,1989-03-20,1992-04-14,"['Action', 'Adventure', 'Supernatural']",[],['Shounen']
115710,Jujutsu Kaisen 0: Tokyo Toritsu Jujutsu Koutou Senmon Gakkou,manga,8.09,61002,finished,1,4,2017-04-28,2017-07-28,90923,1413,True,True,2017-04-28,2017-07-28,"['Action', 'Supernatural']",['Mythology'],['Shounen']
24308,No.6,manga,8.26,16989,finished,9,35,2011-01-28,2013-11-28,46937,2256,True,True,2011-01-28,2013-11-28,"['Action', 'Drama', 'Mystery', 'Sci-Fi']",[],['Shoujo']
58007,Shingeki no Kyojin: Kuinaki Sentaku,manga,8.16,27455,finished,2,8,2013-11-28,2014-06-28,50876,1122,True,True,2013-11-28,2014-06-28,['Action'],[],['Shoujo']
88639,"Ohayou, Ibarahime",manga,8.5,10739,finished,6,26,2014-11-22,2017-05-24,33225,1093,True,True,2014-11-22,2017-05-24,"['Romance', 'Supernatural']",[],['Shoujo']
17051,Barakamon,manga,8.44,11395,currently_publishing,,,2008-02-22,,39618,1388,True,True,2008-02-22,,"['Comedy', 'Slice of Life']","['Childcare', 'Iyashikei', 'Visual Arts']",['Shounen']
28393,Sakamichi no Apollon,manga,8.52,10445,finished,9,45,2007-09-28,2012-01-28,28863,948,True,True,2007-09-28,2012-01-28,"['Award Winning', 'Drama', 'Romance']","['Love Polygon', 'Music', 'School']",['Josei']
11652,Kuroko no Basket,manga,8.12,38139,finished,30,276,2008-12-08,2014-09-01,74246,3878,True,True,2008-12-08,2014-09-01,"['Comedy', 'Sports']","['School', 'Team Sports']",['Shounen']
29983,Noblesse,manhwa,8.11,42000,finished,,544,2007-12-30,2019-01-07,104757,4939,True,True,2007-12-30,2019-01-07,"['Action', 'Adventure', 'Comedy', 'Supernatural']",['School'],[]
481,Planetes,manga,8.28,15756,finished,4,27,1999-01-14,2004-01-08,51124,1732,True,True,1999-01-14,2004-01-08,"['Award Winning', 'Drama', 'Sci-Fi', 'Slice of Life']","['Adult Cast', 'Psychological', 'Space', 'Workplace']",['Seinen']
869,Konjiki no Gash!!,manga,8.35,13225,finished,33,323,2001-01-10,2007-12-26,30411,2018,True,True,2001-01-10,2007-12-26,"['Action', 'Adventure', 'Award Winning', 'Comedy', 'Supernatural']",[],['Shounen']
81,Aria,manga,8.63,9718,finished,12,67,2002-02-28,2008-02-29,36075,2507,True,True,2002-02-28,2008-02-29,"['Adventure', 'Comedy', 'Drama', 'Sci-Fi', 'Slice of Life']",['Iyashikei'],['Shounen']
104039,86,light_novel,8.81,9105,currently_publishing,,,2017-02-10,,36628,2732,True,True,2017-02-10,,"['Action', 'Drama', 'Sci-Fi']",['Military'],[]
101396,Sasaki to Miyano,manga,8.54,10156,currently_publishing,,,2016-02-26,,32202,2033,True,True,2016-02-26,,['Boys Love'],"['Otaku Culture', 'School']",[]
735,Black Lagoon,manga,8.28,15198,currently_publishing,,,2002-04-19,,51052,2042,True,True,2002-04-19,,"['Action', 'Drama']","['Adult Cast', 'Military', 'Organized Crime']",['Seinen']
3403,Rosario to Vampire: Season II,manga,8.12,34429,finished,14,67,2007-11-04,2014-04-19,65465,3511,True,True,2007-11-04,2014-04-19,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Romance', 'Supernatural']","['Harem', 'School', 'Vampire']",['Shounen']
15805,Tasogare Otome x Amnesia,manga,8.22,17816,finished,10,54,2008-04-22,2013-09-21,45709,1648,True,True,2008-04-22,2013-09-21,"['Horror', 'Mystery', 'Romance', 'Supernatural']",['School'],['Shounen']
121480,Yofukashi no Uta,manga,8.16,23355,currently_publishing,,,2019-08-28,,77115,3383,True,True,2019-08-28,,"['Award Winning', 'Romance', 'Supernatural']",['Vampire'],['Shounen']
113010,Bakemonogatari,manga,8.51,10023,finished,22,,2018-03-14,2023-03-15,34407,1634,True,True,2018-03-14,2023-03-15,"['Action', 'Comedy', 'Drama', 'Mystery', 'Romance', 'Supernatural']",['Vampire'],['Shounen']
9296,Seven Days,manga,8.13,28346,finished,2,13,2007-09-01,2009-06-01,55063,2006,True,True,2007-09-01,2009-06-01,"['Boys Love', 'Slice of Life']",['School'],[]
87844,The Fable,manga,8.49,10158,finished,22,240,2014-11-01,2019-11-18,37173,1040,True,True,2014-11-01,2019-11-18,"['Award Winning', 'Comedy']",['Organized Crime'],['Seinen']
463,NHK ni Youkoso!,manga,8.15,23719,finished,8,40,2003-12-26,2007-04-26,55918,3057,True,True,2003-12-26,2007-04-26,"['Comedy', 'Drama', 'Romance']","['Otaku Culture', 'Psychological']",['Shounen']
1414,SKET Dance,manga,8.37,11643,finished,32,288,2007-07-14,2013-07-08,31507,1443,True,True,2007-07-14,2013-07-08,"['Award Winning', 'Comedy', 'Drama']",['School'],['Shounen']
988,Shijou Saikyou no Deshi Kenichi,manga,8.1,36224,finished,61,584,2002-08-09,2014-09-17,68166,3426,True,True,2002-08-09,2014-09-17,"['Action', 'Comedy', 'Drama', 'Ecchi']",['Martial Arts'],['Shounen']
48347,Ballroom e Youkoso,manga,8.36,11664,currently_publishing,,,2011-11-05,,38048,1241,True,True,2011-11-05,,"['Comedy', 'Drama', 'Romance', 'Sports']","['Performing Arts', 'School']",['Shounen']
8144,Sora no Otoshimono,manga,8.17,19518,finished,20,97,2007-03-26,2014-02-26,43129,2146,True,True,2007-03-26,2014-02-26,"['Comedy', 'Drama', 'Ecchi', 'Romance', 'Sci-Fi']",['School'],['Shounen']
58141,Machida-kun no Sekai,manga,8.36,11333,finished,7,28,2013-06-13,2018-04-13,27615,838,True,True,2013-06-13,2018-04-13,"['Award Winning', 'Romance']",['School'],['Shoujo']
112115,Act-age,manga,8.24,14767,discontinued,12,123,2018-01-22,2020-08-11,48066,1670,True,True,2018-01-22,2020-08-11,['Drama'],"['Performing Arts', 'Showbiz']",['Shounen']
35003,Yamada-kun to 7-nin no Majo,manga,8.05,52987,finished,28,246,2012-02-22,2017-02-22,114995,5241,True,True,2012-02-22,2017-02-22,"['Comedy', 'Mystery', 'Romance', 'Supernatural']","['Harem', 'School']",['Shounen']
99969,Sabishisugite Lesbian Fuuzoku ni Ikimashita Report,manga,8.12,24731,finished,1,6,2016-06-17,2016-06-17,46764,2584,True,True,2016-06-17,2016-06-17,['Slice of Life'],['Memoir'],[]
10573,Sekaiichi Hatsukoi: Onodera Ritsu no Baai,manga,8.37,10846,currently_publishing,,,2006-10-13,,26327,1602,False,True,2006-10-13,,"['Boys Love', 'Comedy', 'Drama', 'Erotica']",[],[]
1802,Cat Street,manga,8.24,14013,finished,8,36,2004-07-13,2007-09-13,32708,1021,True,True,2004-07-13,2007-09-13,"['Drama', 'Romance']","['Love Polygon', 'Showbiz']",['Shoujo']
1101,Akumetsu,manga,8.14,21962,finished,18,162,2002-10-01,2006-04-06,63957,1870,True,True,2002-10,2006-04-06,"['Action', 'Drama', 'Suspense']","['Detective', 'Psychological']",['Shounen']
591,Koukou Debut,manga,8.1,28282,finished,15,62,2003-08-13,2013-05-13,64544,2225,True,True,2003-08-13,2013-05-13,"['Comedy', 'Romance']",['School'],['Shoujo']
134744,The Legend of the Northern Blade,manhwa,8.39,10269,currently_publishing,,,2019-12-31,,26398,834,True,True,2019-12-31,,"['Action', 'Adventure', 'Fantasy']",['Martial Arts'],[]
121213,Kimi wa Houkago Insomnia,manga,8.55,8914,currently_publishing,,,2019-05-20,,38528,1310,True,True,2019-05-20,,['Romance'],['School'],['Seinen']
114043,"Umarekawattemo Mata, Watashi to Kekkon shitekuremasu ka",manga,8.62,8617,finished,4,26,2017-10-20,2019-09-20,24129,808,True,True,2017-10-20,2019-09-20,['Romance'],[],[]
3082,Nichijou,manga,8.37,10369,currently_publishing,,,2006-06-26,,35042,1713,True,True,2006-06-26,,['Comedy'],"['Gag Humor', 'School']",['Shounen']
705,Shingetsutan Tsukihime,manga,8.17,16573,finished,10,74,2003-08-21,2010-07-27,39508,1953,True,True,2003-08-21,2010-07-27,"['Action', 'Horror', 'Romance', 'Supernatural']",['Vampire'],[]
6164,My Girl,manga,8.4,10010,finished,5,44,2006-06-02,2010-09-03,30980,748,True,True,2006-06-02,2010-09-03,"['Drama', 'Slice of Life']",['Childcare'],['Seinen']
